,C1 response mean,C2 response mean,C3 response mean,C4 response mean,C5 response mean,C6 response mean,C7 response mean,C8 response mean,E1 response mean,E2 response mean,E3 response mean,E4 response mean,H1 response mean,H2 response mean,H3 response mean,H4 response mean,H5 response mean
45,,,,,,,,,,,0.0989010989010989,,,,,0.24175824175824176,
46,,,,,,,,,,,0.8351648351648352,,,,,0.8351648351648352,
47,,,,,,,,,,,0.08791208791208792,,,,,0.27472527472527475,
48,,,,,,,,,,,0.24175824175824176,,,,,0.12087912087912088,
49,,,,,,,,,,,1.0,,,,,0.23076923076923078,
50,,,,,,,,,,,0.2087912087912088,,,,,0.17582417582417584,
51,,,,,,,,,,,0.12087912087912088,,,,,0.9010989010989011,
52,,,,,,,,,,,0.2087912087912088,,,,,0.43956043956043955,
53,,,,,,,,,,,0.07692307692307693,,,,,0.4065934065934066,
54,,,,,,,,,,,0.1978021978021978,,,,,0.43956043956043955,
55,,,,,,,,,,,0.27472527472527475,,,,,0.3956043956043956,
56,,,,,,,,,,,0.2087912087912088,,,,,0.24175824175824176,
57,,,,,,,,,,,0.18681318681318682,,,,,0.15384615384615385,
58,,,,,,,,,,,0.15384615384615385,,,,,0.3516483516483517,
59,,,,,,,,,,,0.12087912087912088,,,,,0.24175824175824176,
60,,,,,,,,,,,0.43956043956043955,,,,,0.15384615384615385,
61,,,,,,,,,,,0.25274725274725274,,,,,0.27472527472527475,
62,,,,,,,,,,,0.27472527472527475,,,,,0.9010989010989011,
63,,,,,,,,,,,0.43956043956043955,,,,,0.3076923076923077,
64,,,,,,,,,,,0.12087912087912088,,,,,0.3516483516483517,
65,,,,,,,,,,,0.3516483516483517,,,,,0.3076923076923077,
66,,,,,,,,,,,0.1978021978021978,,,,,0.12087912087912088,
67,,,,,,,,,,,0.16483516483516483,,,,,0.38461538461538464,
68,,,,,,,,,,,0.23076923076923078,,,,,0.6043956043956044,
69,,,,,,,,,,,0.8681318681318682,,,,,0.3516483516483517,
70,,,,,,,,,,,0.3626373626373626,,,,,0.3516483516483517,
71,,,,,,,,,,,0.14285714285714285,,,,,,
72,,,,,,,,,,,0.43956043956043955,,,,,,
73,,,,,,,,,,,0.5384615384615384,,,,,,
74,,,,,,,,,,,0.12087912087912088,,,,,,
75,,,,,,,,,,,0.24175824175824176,,,,,,
76,,,,,,,,,,,0.15384615384615385,,,,,,
77,,,,,,,,,,,0.32967032967032966,,,,,,
78,,,,,,,,,,,0.3956043956043956,,,,,,
79,,,,,,,,,,,0.3626373626373626,,,,,,
80,,,,,,,,,,,0.0,,,,,,
81,,,,,,,,,,,0.3516483516483517,,,,,,
82,,,,,,,,,,,0.3516483516483517,,,,,,
83,,,,,,,,,,,0.38461538461538464,,,,,,
84,,,,,,,,,,,0.3076923076923077,,,,,,
85,,,,,,,,,,,0.3076923076923077,,,,,,
86,,,,,,,,,,,0.4065934065934066,,,,,,
87,,,,,,,,,,,0.10989010989010989,,,,,,
88,,,,,,,,,,,0.3516483516483517,,,,,,
89,,,,,,,,,,,0.6043956043956044,,,,,,
90,,,,,,,,,,,0.3516483516483517,,,,,,
